,Date,Home,Away,Bet
3518,2021-08-31,Talleres Cordoba,Estudiantes L.P.,D
3519,2021-03-09,Defensa y Justicia,Central Cordoba,H
3520,2021-04-09,Huracan,Aldosivi,D
3521,2021-04-09,Atl. Tucuman,Arsenal Sarandi,H
3522,2021-04-09,Colon Santa FE,Newells Old Boys,D
3523,2021-04-09,Lanus,Sarmiento Junin,H
3524,2021-04-09,Platense,San Lorenzo,D
3525,2021-05-09,Rosario Central,Boca Juniors,A
3526,2021-05-09,Godoy Cruz,Gimnasia L.P.,D
3527,2021-05-09,Patronato,Talleres Cordoba,D
3528,2021-05-09,Racing Club,Banfield,D
3529,2021-06-09,River Plate,Independiente,D
3530,2021-06-09,Estudiantes L.P.,Argentinos Jrs,D
3531,2021-07-09,Velez Sarsfield,Union de Santa Fe,H
3532,2021-09-13,Aldosivi,Godoy Cruz,D
3533,2021-09-13,Sarmiento Junin,Huracan,D
3534,2021-09-13,Independiente,Lanus,H
3535,2021-09-13,San Lorenzo,Racing Club,D
3536,2021-09-14,Gimnasia L.P.,Velez Sarsfield,A
3537,2021-09-14,Talleres Cordoba,Platense,H
3538,2021-09-14,Arsenal Sarandi,Colon Santa FE,A
3539,2021-09-14,Central Cordoba,Atl. Tucuman,D
3540,2021-09-15,Boca Juniors,Defensa y Justicia,H
3541,2021-09-15,Union de Santa Fe,Estudiantes L.P.,A
3542,2021-09-15,Argentinos Jrs,Patronato,H
3543,2021-09-15,Banfield,Rosario Central,D
3544,2021-09-16,Newells Old Boys,River Plate,A
3545,2021-09-18,Godoy Cruz,Sarmiento Junin,H
3546,2021-09-18,Velez Sarsfield,Aldosivi,H
3547,2021-09-18,Racing Club,Talleres Cordoba,D
3548,2021-09-19,Atl. Tucuman,Boca Juniors,D
3549,2021-09-19,Patronato,Estudiantes L.P.,A
3550,2021-09-19,Colon Santa FE,Central Cordoba,H
3551,2021-09-19,Platense,Argentinos Jrs,A
3552,2021-09-19,Huracan,Independiente,D
3553,2021-09-20,River Plate,Arsenal Sarandi,H
3554,2021-09-20,Gimnasia L.P.,Union de Santa Fe,D
3555,2021-09-20,Lanus,Newells Old Boys,H
3556,2021-09-20,Rosario Central,San Lorenzo,H
3557,2021-09-21,Defensa y Justicia,Banfield,D
3558,2021-09-24,Sarmiento Junin,Velez Sarsfield,A
3559,2021-09-25,Estudiantes L.P.,Platense,H
3560,2021-09-25,Aldosivi,Gimnasia L.P.,D
3561,2021-09-25,Arsenal Sarandi,Lanus,A
3562,2021-09-25,Talleres Cordoba,Rosario Central,H
3563,2021-09-25,Banfield,Atl. Tucuman,H
3564,2021-09-26,Central Cordoba,River Plate,A
3565,2021-09-26,Union de Santa Fe,Patronato,D
3566,2021-09-26,San Lorenzo,Defensa y Justicia,D
3567,2021-09-26,Independiente,Godoy Cruz,H
3568,2021-09-27,Boca Juniors,Colon Santa FE,H
3569,2021-09-27,Argentinos Jrs,Racing Club,D
3570,2021-09-28,Newells Old Boys,Huracan,D
3571,2021-01-10,Aldosivi,Union de Santa Fe,D
3572,2021-02-10,Lanus,Central Cordoba,H
3573,2021-02-10,Godoy Cruz,Newells Old Boys,H
3574,2021-02-10,Platense,Patronato,D
3575,2021-02-10,Huracan,Arsenal Sarandi,H
3576,2021-02-10,Atl. Tucuman,San Lorenzo,H
3577,2021-03-10,Velez Sarsfield,Independiente,H
3578,2021-03-10,Gimnasia L.P.,Sarmiento Junin,H
3579,2021-03-10,Rosario Central,Argentinos Jrs,D
3580,2021-03-10,River Plate,Boca Juniors,D
3581,2021-04-10,Racing Club,Estudiantes L.P.,D
3582,2021-04-10,Defensa y Justicia,Talleres Cordoba,D
3583,2021-05-10,Colon Santa FE,Banfield,D
3584,2021-08-10,Union de Santa Fe,Platense,H
3585,2021-08-10,Central Cordoba,Huracan,D
3586,2021-08-10,Estudiantes L.P.,Rosario Central,H
3587,2021-09-10,Newells Old Boys,Velez Sarsfield,A
3588,2021-09-10,Argentinos Jrs,Defensa y Justicia,D
3589,2021-09-10,Sarmiento Junin,Aldosivi,D
3590,2021-09-10,Patronato,Racing Club,D
3591,2021-09-10,Banfield,River Plate,D
3592,2021-10-10,Boca Juniors,Lanus,H
3593,2021-11-10,Arsenal Sarandi,Godoy Cruz,D
3594,2021-11-10,San Lorenzo,Colon Santa FE,D
3595,2021-11-10,Independiente,Gimnasia L.P.,H
3596,2021-12-10,Talleres Cordoba,Atl. Tucuman,H
3597,2021-10-15,Godoy Cruz,Central Cordoba,H
3598,2021-10-15,Rosario Central,Patronato,D
3599,2021-10-15,Racing Club,Platense,H
3600,2021-10-16,Defensa y Justicia,Estudiantes L.P.,D
3601,2021-10-16,Velez Sarsfield,Arsenal Sarandi,H
3602,2021-10-16,Sarmiento Junin,Union de Santa Fe,D
3603,2021-10-16,Gimnasia L.P.,Newells Old Boys,H
3604,2021-10-16,Lanus,Banfield,D
3605,2021-10-17,Huracan,Boca Juniors,D
3606,2021-10-17,Atl. Tucuman,Argentinos Jrs,D
3607,2021-10-17,Colon Santa FE,Talleres Cordoba,D
3608,2021-10-17,Aldosivi,Independiente,A
3609,2021-10-18,River Plate,San Lorenzo,H
3610,2021-10-19,Platense,Rosario Central,D
3611,2021-10-19,Union de Santa Fe,Racing Club,D
3612,2021-10-19,Patronato,Defensa y Justicia,D
3613,2021-10-20,Central Cordoba,Velez Sarsfield,A
3614,2021-10-20,Arsenal Sarandi,Gimnasia L.P.,D
3615,2021-10-20,San Lorenzo,Lanus,D
3616,2021-10-20,Banfield,Huracan,D
3617,2021-10-20,Estudiantes L.P.,Atl. Tucuman,H
3618,2021-10-21,Boca Juniors,Godoy Cruz,H
3619,2021-10-21,Argentinos Jrs,Colon Santa FE,D
3620,2021-10-21,Newells Old Boys,Aldosivi,H
3621,2021-10-21,Independiente,Sarmiento Junin,H
3622,2021-10-22,Talleres Cordoba,River Plate,D
3623,2021-10-23,Gimnasia L.P.,Central Cordoba,H
3624,2021-10-23,Defensa y Justicia,Platense,H
3625,2021-10-24,Rosario Central,Racing Club,H
3626,2021-10-24,Colon Santa FE,Estudiantes L.P.,D
3627,2021-10-24,Godoy Cruz,Banfield,H
3628,2021-10-24,Huracan,San Lorenzo,H
3629,2021-10-25,Velez Sarsfield,Boca Juniors,D
3630,2021-10-25,Aldosivi,Arsenal Sarandi,D
3631,2021-10-25,Sarmiento Junin,Newells Old Boys,D
3632,2021-10-25,Atl. Tucuman,Patronato,H
3633,2021-10-25,Lanus,Talleres Cordoba,D
3634,2021-10-25,River Plate,Argentinos Jrs,H
3635,2021-10-26,Independiente,Union de Santa Fe,H
3636,2021-10-29,Racing Club,Defensa y Justicia,D
3637,2021-10-30,Argentinos Jrs,Lanus,D
3638,2021-10-30,Arsenal Sarandi,Sarmiento Junin,D
3639,2021-10-30,Platense,Atl. Tucuman,D
3640,2021-10-30,Banfield,Velez Sarsfield,A
3641,2021-10-30,Talleres Cordoba,Huracan,H
3642,2021-10-31,Boca Juniors,Gimnasia L.P.,H
3643,2021-10-31,San Lorenzo,Godoy Cruz,D
3644,2021-10-31,Union de Santa Fe,Rosario Central,H
3645,2021-10-31,Newells Old Boys,Independiente,D
3646,2021-10-31,Estudiantes L.P.,River Plate,A
3647,2021-01-11,Patronato,Colon Santa FE,D
3648,2021-02-11,Central Cordoba,Aldosivi,H
3649,2021-05-11,Defensa y Justicia,Rosario Central,H
3650,2021-06-11,Lanus,Estudiantes L.P.,D
3651,2021-06-11,Colon Santa FE,Platense,H
3652,2021-06-11,Godoy Cruz,Talleres Cordoba,D
3653,2021-06-11,Independiente,Arsenal Sarandi,H
3654,2021-06-11,Atl. Tucuman,Racing Club,D
3655,2021-07-11,Gimnasia L.P.,Banfield,D
3656,2021-07-11,Sarmiento Junin,Central Cordoba,D
3657,2021-07-11,Velez Sarsfield,San Lorenzo,H
3658,2021-07-11,River Plate,Patronato,H
3659,2021-08-11,Newells Old Boys,Union de Santa Fe,D
3660,2021-08-11,Huracan,Argentinos Jrs,D
3661,2021-09-11,Aldosivi,Boca Juniors,A
3662,2021-11-18,Union de Santa Fe,Defensa y Justicia,D
3663,2021-11-18,Patronato,Lanus,D
3664,2021-11-19,Banfield,Aldosivi,H
3665,2021-11-19,Estudiantes L.P.,Huracan,D
3666,2021-11-19,San Lorenzo,Gimnasia L.P.,D
3667,2021-11-20,Argentinos Jrs,Godoy Cruz,H
3668,2021-11-20,Talleres Cordoba,Velez Sarsfield,D
3669,2021-11-20,Rosario Central,Atl. Tucuman,H
3670,2021-11-20,Boca Juniors,Sarmiento Junin,H
3671,2021-11-21,Central Cordoba,Independiente,D
3672,2021-11-21,Arsenal Sarandi,Newells Old Boys,D
3673,2021-11-21,Racing Club,Colon Santa FE,H
3674,2021-11-22,Platense,River Plate,A
3675,2021-11-23,Gimnasia L.P.,Talleres Cordoba,D
3676,2021-11-23,Huracan,Patronato,H
3677,2021-11-23,Aldosivi,San Lorenzo,D
3678,2021-11-24,Godoy Cruz,Estudiantes L.P.,D
3679,2021-11-24,Velez Sarsfield,Argentinos Jrs,H
3680,2021-11-24,Newells Old Boys,Central Cordoba,D
3681,2021-11-24,Sarmiento Junin,Banfield,D
3682,2021-11-24,Atl. Tucuman,Defensa y Justicia,A
3683,2021-11-25,Independiente,Boca Juniors,D
3684,2021-11-25,Arsenal Sarandi,Union de Santa Fe,D
3685,2021-11-25,Colon Santa FE,Rosario Central,D
3686,2021-11-25,Lanus,Platense,H
3687,2021-11-26,River Plate,Racing Club,H
3688,2021-11-27,Talleres Cordoba,Aldosivi,H
3689,2021-11-27,Patronato,Godoy Cruz,D
3690,2021-11-28,Estudiantes L.P.,Velez Sarsfield,D
3691,2021-11-28,Rosario Central,River Plate,A
3692,2021-11-28,Argentinos Jrs,Gimnasia L.P.,H
3693,2021-11-28,Defensa y Justicia,Colon Santa FE,H
3694,2021-11-29,Union de Santa Fe,Atl. Tucuman,H
3695,2021-11-29,Racing Club,Lanus,D
3696,2021-11-30,Central Cordoba,Arsenal Sarandi,H
3697,2021-11-30,Platense,Huracan,A
3698,2021-11-30,San Lorenzo,Sarmiento Junin,H
3699,2021-11-30,Boca Juniors,Newells Old Boys,H
3700,2021-01-12,Banfield,Independiente,D
3701,2021-03-12,Central Cordoba,Union de Santa Fe,D
3702,2021-03-12,Colon Santa FE,Atl. Tucuman,H
3703,2021-04-12,Velez Sarsfield,Patronato,H
3704,2021-04-12,Arsenal Sarandi,Boca Juniors,A
3705,2021-04-12,Godoy Cruz,Platense,H
3706,2021-04-12,Sarmiento Junin,Talleres Cordoba,D
3707,2021-05-12,Huracan,Racing Club,H
3708,2021-05-12,Lanus,Rosario Central,H
3709,2021-05-12,Gimnasia L.P.,Estudiantes L.P.,D
3710,2021-05-12,Independiente,San Lorenzo,H
3711,2021-06-12,River Plate,Defensa y Justicia,H
3712,2021-06-12,Aldosivi,Argentinos Jrs,A
3713,2021-07-12,Newells Old Boys,Banfield,D
3714,2021-10-12,Platense,Velez Sarsfield,D
3715,2021-11-12,Estudiantes L.P.,Aldosivi,H
3716,2021-11-12,Argentinos Jrs,Sarmiento Junin,H
3717,2021-11-12,Patronato,Gimnasia L.P.,D
3718,2021-11-12,Racing Club,Godoy Cruz,H
3719,2021-11-12,Rosario Central,Huracan,H
3720,2021-11-12,Union de Santa Fe,Colon Santa FE,H
3721,2021-11-12,Atl. Tucuman,River Plate,A
3722,2021-12-12,Boca Juniors,Central Cordoba,H
3723,2021-12-12,San Lorenzo,Newells Old Boys,H
3724,2021-12-12,Defensa y Justicia,Lanus,H
3725,2021-12-13,Talleres Cordoba,Independiente,H
3726,2021-12-13,Banfield,Arsenal Sarandi,H
3727,2022-10-02,Patronato,Argentinos Jrs,D
3728,2022-10-02,Sarmiento Junin,Atl. Tucuman,H
3729,2022-11-02,Central Cordoba,Barracas Central,H
3730,2022-11-02,Newells Old Boys,Defensa y Justicia,D
3731,2022-11-02,Arsenal Sarandi,Rosario Central,D
3732,2022-11-02,Godoy Cruz,Tigre,D
3733,2022-11-02,Velez Sarsfield,Aldosivi,H
3734,2022-12-02,Banfield,San Lorenzo,H
3735,2022-12-02,Huracan,Lanus,D
3736,2022-12-02,Union de Santa Fe,River Plate,A
3737,2022-02-13,Estudiantes L.P.,Independiente,D
3738,2022-02-13,Racing Club,Gimnasia L.P.,H
3739,2022-02-13,Platense,Talleres Cordoba,D
3740,2022-02-14,Boca Juniors,Colon Santa FE,H
3741,2022-02-15,Argentinos Jrs,Newells Old Boys,H
3742,2022-02-15,Independiente,Arsenal Sarandi,H
3743,2022-02-15,Rosario Central,Velez Sarsfield,D
3744,2022-02-16,Huracan,Estudiantes L.P.,D
3745,2022-02-16,Lanus,Barracas Central,H
3746,2022-02-16,Tigre,Central Cordoba,D
3747,2022-02-16,Aldosivi,Boca Juniors,A
3748,2022-02-17,River Plate,Patronato,H
3749,2022-02-17,Colon Santa FE,Godoy Cruz,D
3750,2022-02-17,Gimnasia L.P.,San Lorenzo,D
3751,2022-02-17,Defensa y Justicia,Racing Club,H
3752,2022-02-17,Sarmiento Junin,Banfield,D
3753,2022-02-18,Atl. Tucuman,Platense,D
3754,2022-02-18,Talleres Cordoba,Union de Santa Fe,D
